Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Morning Thunder","Bighorn Mating Grotto > Diarrhea Dome > Central Wonderland > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105949436/morning-thunder,3.0,-1,Trad,5.10d,1,125,34.05146,-116.14733
"Bridge-It Bardot","Duckwaddle Domes > Central Wonderland > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/108598715/bridge-it-bardot,1.0,-1,Trad,5.10+,1,70,34.04779,-116.14372
"Girdle Crossing","Freak Brothers Dome > East Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722590/girdle-crossing,3.0,-1,Trad,5.10d,1,120,34.04285,-116.14436
"Flittering Fingers","Surprise Rock > East Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/112858793/flittering-fingers,1.0,-1,TR,5.10+,1,60,34.04177,-116.14396
"Bleed Between the Lines","South Astro Dome - Northeast Face > South Astro Dome > The Astro Domes > West Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105868941/bleed-between-the-lines,2.0,-1,TR,5.10c/d,1,,34.03858,-116.14713
"Zion Train","North Astro Dome - Northeast Face > North Astro Dome > The Astro Domes > West Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106778011/zion-train,1.5,-1,Trad,"5.10d PG13",1,90,34.03886,-116.14762
Astronomical,"North Astro Dome - Northeast Face > North Astro Dome > The Astro Domes > West Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106778029/astronomical,2.5,-1,Trad,"5.10d PG13",1,220,34.03886,-116.14762
"Quite Rowdy","Jolly Good Dome > West Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/107434586/quite-rowdy,3.0,-1,Trad,"5.10+ PG13",1,40,34.0454,-116.1525
"Quebec Nordics","Sergeant Rock > South Wonderland Approach > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106783878/quebec-nordics,1.0,-1,Trad,5.10+,1,60,34.03265,-116.13959
"Rock Star","Sergeant Rock > South Wonderland Approach > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105801033/rock-star,1.7,-1,Trad,"5.10d R",1,60,34.03265,-116.13959
